date,region,state_name,gen_actual,gen_programmed,capacity,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy,total_gen_with_re,Month,Year
2020-08-21,Eastern,West Bengal,164.86,203.19,15586.2,0.0,0.0,2.88,2.88,167.73999999999998,8,2020
2020-08-21,North Eastern,Arunachal Pradesh,13.32,17.55,815.0,0.0,0.0,0.0,0.0,13.32,8,2020
2020-08-21,North Eastern,Assam,13.14,21.54,1720.36,0.0,0.0,0.0,0.0,13.14,8,2020
2020-08-21,North Eastern,Manipur,2.52,2.1,141.0,0.0,0.0,0.0,0.0,2.52,8,2020
2020-08-21,North Eastern,Meghalaya,5.13,4.58,322.0,0.0,0.0,0.0,0.0,5.13,8,2020
2020-08-21,North Eastern,Mizoram,0.46,0.87,60.0,0.0,0.0,0.0,0.0,0.46,8,2020
2020-08-21,North Eastern,Nagaland,1.22,1.55,75.0,0.0,0.0,0.0,0.0,1.22,8,2020
2020-08-21,North Eastern,Tripura,20.770000000000003,18.44,1132.1,0.0,0.0,0.0,0.0,20.770000000000003,8,2020
2020-08-21,Northern,Delhi,12.45,16.509999999999998,2208.4,0.0,0.0,0.97,0.97,13.42,8,2020
2020-08-21,Northern,Haryana,3.92,67.7,5761.59,0.0,0.15,0.39,0.54,4.46,8,2020
2020-08-21,Northern,Himachal Pradesh,186.52,189.94,9809.02,0.0,0.02,15.07,15.09,201.61,8,2020
2020-08-21,Northern,Jammu And Kashmir,57.31,70.97,3535.0,0.0,0.0,0.0,0.0,57.31,8,2020
2020-08-21,Northern,Ladakh,1.13,0.96,89.0,0.0,0.0,0.0,0.0,1.13,8,2020
2020-08-21,Northern,Punjab,49.44,97.29,6776.3,0.0,2.7,1.8,4.5,53.94,8,2020
2020-08-21,Northern,Rajasthan,126.48,152.43,12434.13,5.6,22.47,0.65,28.72,155.2,8,2020
2020-08-21,Northern,Uttar Pradesh,343.62,368.83,24843.74,0.0,3.99,0.0,3.99,347.61,8,2020
2020-08-21,Northern,Uttarakhand,56.72,69.85,4206.35,0.0,0.56,0.0,0.56,57.28,8,2020
2020-08-21,Southern,Andhra Pradesh,132.18,172.9,18135.34,36.2,11.58,0.0,47.78,179.96,8,2020
2020-08-21,Southern,Karnataka,66.76,126.85,14029.4,46.06,28.99,10.75,85.8,152.56,8,2020
2020-08-21,Southern,Kerala,18.87,14.98,2550.04,0.49,0.34,0.0,0.8300000000000001,19.7,8,2020
2020-08-21,Southern,Puducherry,0.64,0.65,32.5,0.0,0.0,0.0,0.0,0.64,8,2020
2020-08-21,Southern,Tamil Nadu,202.84,238.61,18607.08,51.17,20.9,0.0,72.07,274.91,8,2020
2020-08-21,Southern,Telangana,124.35,120.54,9438.1,1.43,12.36,0.0,13.79,138.14,8,2020
2020-08-21,Western,Chhatisgarh,355.61,302.42,24048.0,18.85,8.260000000000002,0.0,27.110000000000003,355.61,8,2020
2020-08-21,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-08-21,Western,Gujarat,240.62,280.3,26213.41,8.53,5.23,0.0,13.76,254.38,8,2020
2020-08-21,Western,Madhya Pradesh,333.33,282.53,23385.0,7.0,8.16,0.4,15.56,348.89,8,2020
2020-08-21,Western,Maharashtra,218.03,358.32,32620.08,53.5,3.9,0.0,57.4,275.43,8,2020
2020-08-22,Eastern,Andaman And Nicobar Islands,0.36,0.42,40.05,0.0,0.0,0.0,0.0,0.36,8,2020
2020-08-22,Eastern,Bihar,65.96000000000001,106.29,6390.0,0.0,0.0,0.37,0.37,66.33000000000001,8,2020
2020-08-22,Eastern,Jharkhand,80.05,82.57000000000001,4670.0,0.0,0.0,0.0,0.0,80.05,8,2020
2020-08-22,Eastern,Odisha,168.78,128.43,11942.25,0.0,0.0,1.07,1.07,169.85,8,2020
2020-08-22,Eastern,Sikkim,52.47,49.16,2169.0,0.0,0.0,0.0,0.0,52.47,8,2020
2020-08-22,Eastern,West Bengal,181.93,195.85,15586.2,0.0,0.0,2.88,2.88,184.81,8,2020
2020-08-22,North Eastern,Arunachal Pradesh,14.72,17.55,815.0,0.0,0.0,0.0,0.0,14.72,8,2020
2020-08-22,North Eastern,Assam,12.99,21.54,1720.36,0.0,0.0,0.0,0.0,12.99,8,2020
2020-08-22,North Eastern,Manipur,2.52,2.1,141.0,0.0,0.0,0.0,0.0,2.52,8,2020
2020-08-22,North Eastern,Meghalaya,5.23,4.58,322.0,0.0,0.0,0.0,0.0,5.23,8,2020
2020-08-22,North Eastern,Mizoram,0.46,0.87,60.0,0.0,0.0,0.0,0.0,0.46,8,2020
2020-08-22,North Eastern,Nagaland,1.22,1.55,75.0,0.0,0.0,0.0,0.0,1.22,8,2020
2020-08-22,North Eastern,Tripura,20.85,18.44,1132.1,0.0,0.0,0.0,0.0,20.85,8,2020
2020-08-22,Northern,Delhi,12.84,16.509999999999998,2208.4,0.0,0.0,0.0,0.0,12.84,8,2020
2020-08-22,Northern,Haryana,2.5,67.7,5761.59,0.0,0.16,0.45,0.61,3.11,8,2020
2020-08-22,Northern,Himachal Pradesh,179.86,189.94,9809.02,0.0,0.0,14.25,14.25,194.11,8,2020
2020-08-22,Northern,Jammu And Kashmir,53.85,70.97,3535.0,0.0,0.0,0.0,0.0,53.85,8,2020
2020-08-22,Northern,Ladakh,1.5,0.96,89.0,0.0,0.0,0.0,0.0,1.5,8,2020
2020-08-22,Northern,Punjab,51.61,97.29,6776.3,0.0,3.7,3.32,7.02,58.63,8,2020
2020-08-22,Northern,Rajasthan,134.18,152.43,12434.13,14.13,29.8,0.62,44.55,178.73000000000002,8,2020
2020-08-22,Northern,Uttar Pradesh,341.86,368.83,24843.74,0.0,4.41,0.0,4.41,346.27000000000004,8,2020
2020-08-22,Northern,Uttarakhand,59.0,69.85,4206.35,0.0,0.65,0.0,0.65,59.65,8,2020
2020-08-22,Southern,Andhra Pradesh,136.29,172.9,18135.34,25.84,13.8,0.0,39.64,175.93,8,2020
2020-08-22,Southern,Karnataka,66.02,126.85,14029.4,35.98,31.39,12.92,80.29,146.31,8,2020
2020-08-22,Southern,Kerala,19.02,14.98,2550.04,0.43,0.3,0.0,0.73,19.75,8,2020
2020-08-22,Southern,Puducherry,0.66,0.65,32.5,0.0,0.0,0.0,0.0,0.66,8,2020
2020-08-22,Southern,Tamil Nadu,199.95,238.61,18607.08,30.28,19.1,0.0,49.38,249.33,8,2020
2020-08-22,Southern,Telangana,135.44,120.54,9438.1,1.1,16.57,0.0,17.67,153.11,8,2020
2020-08-22,Western,Chhatisgarh,353.77,302.42,24048.0,18.85,8.260000000000002,0.0,27.110000000000003,353.77,8,2020
2020-08-22,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-08-22,Western,Gujarat,226.47,280.3,26213.41,19.35,5.55,0.0,24.900000000000002,251.37,8,2020
2020-08-22,Western,Madhya Pradesh,311.1,292.89,23385.0,28.4,5.32,0.6,34.32,345.42,8,2020
2020-08-22,Western,Maharashtra,206.41,358.32,32620.08,57.0,4.1,0.0,61.1,267.51,8,2020
2020-08-23,Eastern,Andaman And Nicobar Islands,0.36,0.42,40.05,0.0,0.0,0.0,0.0,0.36,8,2020
2020-08-23,Eastern,Bihar,67.26,106.29,6390.0,0.0,0.0,0.44,0.44,67.7,8,2020
2020-08-23,Eastern,Jharkhand,83.01,82.57000000000001,4670.0,0.0,0.0,0.0,0.0,83.01,8,2020
2020-08-23,Eastern,Odisha,158.88,128.43,11942.25,0.0,0.0,1.26,1.26,160.14,8,2020
2020-08-23,Eastern,Sikkim,52.56,49.16,2169.0,0.0,0.0,0.0,0.0,52.56,8,2020
2020-08-23,Eastern,West Bengal,183.82,195.85,15586.2,0.0,0.0,2.88,2.88,186.7,8,2020
2020-08-23,North Eastern,Arunachal Pradesh,13.75,17.55,815.0,0.0,0.0,0.0,0.0,13.75,8,2020
2020-08-23,North Eastern,Assam,13.38,21.54,1720.36,0.0,0.0,0.0,0.0,13.38,8,2020
2020-08-23,North Eastern,Manipur,2.49,2.1,141.0,0.0,0.0,0.0,0.0,2.49,8,2020
2020-08-23,North Eastern,Meghalaya,5.16,4.58,322.0,0.0,0.0,0.0,0.0,5.16,8,2020
2020-08-23,North Eastern,Mizoram,0.47,0.87,60.0,0.0,0.0,0.0,0.0,0.47,8,2020
2020-08-23,North Eastern,Nagaland,1.23,1.55,75.0,0.0,0.0,0.0,0.0,1.23,8,2020
2020-08-23,North Eastern,Tripura,20.98,18.44,1132.1,0.0,0.0,0.0,0.0,20.98,8,2020
2020-08-23,Northern,Delhi,12.84,16.509999999999998,2208.4,0.0,0.0,0.76,0.76,13.6,8,2020
2020-08-23,Northern,Haryana,3.77,67.7,5761.59,0.0,0.15,0.29,0.43999999999999995,4.21,8,2020
2020-08-23,Northern,Himachal Pradesh,135.56,189.94,9809.02,0.0,0.0,15.08,15.08,150.64,8,2020
2020-08-23,Northern,Jammu And Kashmir,65.64,70.97,3535.0,0.0,0.0,0.0,0.0,65.64,8,2020
2020-08-23,Northern,Ladakh,1.99,0.96,89.0,0.0,0.0,0.0,0.0,1.99,8,2020
2020-08-23,Northern,Punjab,62.26,97.29,6776.3,0.0,3.75,3.32,7.07,69.33,8,2020
2020-08-23,Northern,Rajasthan,128.33,152.83,12434.13,18.28,29.18,0.77,48.230000000000004,176.56,8,2020
2020-08-23,Northern,Uttar Pradesh,340.96,368.83,24843.74,0.0,4.55,0.0,4.55,345.51,8,2020
2020-08-23,Northern,Uttarakhand,62.37,69.85,4206.35,0.0,0.68,0.0,0.68,63.05,8,2020
2020-08-23,Southern,Andhra Pradesh,134.55,172.9,18135.34,26.67,10.58,0.0,37.25,171.8,8,2020
2020-08-23,Southern,Karnataka,61.58,126.85,14029.4,38.69,35.55,11.11,85.35,146.93,8,2020
2020-08-23,Southern,Kerala,17.8,14.98,2550.04,0.41,0.41,0.0,0.82,18.62,8,2020
2020-08-23,Southern,Puducherry,0.66,0.65,32.5,0.0,0.0,0.0,0.0,0.66,8,2020
2020-08-23,Southern,Tamil Nadu,185.7,238.61,18607.08,33.86,17.6,0.0,51.46,237.16,8,2020
2020-08-23,Southern,Telangana,133.35,120.54,9438.1,0.87,18.59,0.0,19.46,152.81,8,2020
2020-08-23,Western,Chhatisgarh,354.36,302.42,24048.0,18.85,8.260000000000002,0.0,27.110000000000003,354.36,8,2020
2020-08-23,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-08-23,Western,Gujarat,183.88,280.3,26213.41,76.92,3.61,0.0,80.53,264.41,8,2020
2020-08-23,Western,Madhya Pradesh,302.16,292.89,23385.0,33.9,7.22,0.6,41.72,343.88,8,2020
2020-08-23,Western,Maharashtra,211.95,358.32,32620.08,53.0,5.1,0.0,58.1,270.05,8,2020
2020-08-24,Eastern,Andaman And Nicobar Islands,0.36,0.42,40.05,0.0,0.0,0.0,0.0,0.36,8,2020
2020-08-24,Eastern,Bihar,81.87,106.29,6390.0,0.0,0.0,0.52,0.52,82.39,8,2020
2020-08-24,Eastern,Jharkhand,83.46000000000001,82.57000000000001,4670.0,0.0,0.0,0.0,0.0,83.46000000000001,8,2020
2020-08-24,Eastern,Odisha,175.17,128.43,11942.25,0.0,0.0,1.17,1.17,176.33999999999995,8,2020
2020-08-24,Eastern,Sikkim,49.41,49.16,2169.0,0.0,0.0,0.0,0.0,49.41,8,2020
2020-08-24,Eastern,West Bengal,184.9,195.85,15586.2,0.0,0.0,2.88,2.88,187.78,8,2020
2020-08-24,North Eastern,Arunachal Pradesh,13.09,17.55,815.0,0.0,0.0,0.0,0.0,13.09,8,2020
2020-08-24,North Eastern,Assam,13.56,21.54,1720.36,0.0,0.0,0.0,0.0,13.56,8,2020
2020-08-24,North Eastern,Manipur,2.55,2.1,141.0,0.0,0.0,0.0,0.0,2.55,8,2020
2020-08-24,North Eastern,Meghalaya,4.779999999999999,4.58,322.0,0.0,0.0,0.0,0.0,4.779999999999999,8,2020
2020-08-24,North Eastern,Mizoram,0.46,0.87,60.0,0.0,0.0,0.0,0.0,0.46,8,2020
2020-08-24,North Eastern,Nagaland,1.22,1.55,75.0,0.0,0.0,0.0,0.0,1.22,8,2020
2020-08-24,North Eastern,Tripura,20.97,18.44,1132.1,0.0,0.0,0.0,0.0,20.97,8,2020
2020-08-24,Northern,Delhi,12.84,16.509999999999998,2208.4,0.0,0.0,0.62,0.62,13.46,8,2020
2020-08-24,Northern,Haryana,4.91,67.7,5761.59,0.0,0.11,0.31,0.42,5.33,8,2020
2020-08-24,Northern,Himachal Pradesh,192.91,189.94,9809.02,0.0,0.0,14.64,14.64,207.55,8,2020
2020-08-24,Northern,Jammu And Kashmir,66.31,70.97,3535.0,0.0,0.0,0.0,0.0,66.31,8,2020
2020-08-24,Northern,Ladakh,1.99,0.96,89.0,0.0,0.0,0.0,0.0,1.99,8,2020
2020-08-24,Northern,Punjab,85.60000000000001,97.29,6776.3,0.0,3.62,1.8,5.42,91.02,8,2020
2020-08-24,Northern,Rajasthan,122.96,155.51,12434.13,18.85,23.34,0.73,42.919999999999995,165.88,8,2020
2020-08-24,Northern,Uttar Pradesh,350.98,368.83,24843.74,0.0,4.86,0.0,4.86,355.84000000000003,8,2020
2020-08-24,Northern,Uttarakhand,61.49,69.85,4206.35,0.0,0.57,0.0,0.57,62.06,8,2020
2020-08-24,Southern,Andhra Pradesh,139.28,172.9,18135.34,18.67,12.49,0.0,31.160000000000004,170.44,8,2020
2020-08-24,Southern,Karnataka,66.58,126.85,14029.4,28.37,30.59,15.35,74.31,140.89,8,2020
2020-08-24,Southern,Kerala,19.98,14.98,2550.04,0.31,0.32,0.0,0.63,20.61,8,2020
2020-08-24,Southern,Puducherry,0.66,0.65,32.5,0.0,0.0,0.0,0.0,0.66,8,2020
2020-08-24,Southern,Tamil Nadu,197.29,238.61,18607.08,20.37,17.8,0.0,38.17,235.46,8,2020
2020-08-24,Southern,Telangana,151.08,120.54,9438.1,0.73,20.49,0.0,21.22,172.3,8,2020
2020-08-24,Western,Chhatisgarh,374.43,302.42,24048.0,18.85,8.260000000000002,0.0,27.110000000000003,374.43,8,2020
2020-08-24,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-08-24,Western,Gujarat,172.13,276.31,26213.41,101.27,6.14,0.0,107.41,279.54,8,2020
2020-08-24,Western,Madhya Pradesh,328.7,292.89,23385.0,28.3,7.82,0.5,36.620000000000005,365.32,8,2020
2020-08-24,Western,Maharashtra,228.14,358.32,32620.08,46.9,6.1,0.0,53.0,281.14,8,2020
2020-08-25,Eastern,Andaman And Nicobar Islands,0.36,0.42,40.05,0.0,0.0,0.0,0.0,0.36,8,2020
2020-08-25,Eastern,Bihar,90.23,106.29,6390.0,0.0,0.0,0.52,0.52,90.75,8,2020
2020-08-25,Eastern,Jharkhand,83.86,82.57000000000001,4670.0,0.0,0.0,0.0,0.0,83.86,8,2020
2020-08-25,Eastern,Odisha,182.0,128.43,11942.25,0.0,0.0,1.1,1.1,183.1,8,2020
2020-08-25,Eastern,Sikkim,52.99,49.16,2169.0,0.0,0.0,0.0,0.0,52.99,8,2020
2020-08-25,Eastern,West Bengal,196.07,195.85,15586.2,0.0,0.0,2.88,2.88,198.95,8,2020
2020-08-25,North Eastern,Arunachal Pradesh,13.19,17.55,815.0,0.0,0.0,0.0,0.0,13.19,8,2020
2020-08-25,North Eastern,Assam,13.67,21.54,1720.36,0.0,0.0,0.0,0.0,13.67,8,2020
2020-08-25,North Eastern,Manipur,2.55,2.1,141.0,0.0,0.0,0.0,0.0,2.55,8,2020
2020-08-25,North Eastern,Meghalaya,4.779999999999999,4.58,322.0,0.0,0.0,0.0,0.0,4.779999999999999,8,2020
2020-08-25,North Eastern,Mizoram,0.42,0.87,60.0,0.0,0.0,0.0,0.0,0.42,8,2020
2020-08-25,North Eastern,Nagaland,1.22,1.55,75.0,0.0,0.0,0.0,0.0,1.22,8,2020
2020-08-25,North Eastern,Tripura,20.92,18.44,1132.1,0.0,0.0,0.0,0.0,20.92,8,2020
2020-08-25,Northern,Delhi,12.8,16.509999999999998,2208.4,0.0,0.0,0.64,0.64,13.44,8,2020
2020-08-25,Northern,Haryana,8.3,67.7,5761.59,0.0,0.13,0.39,0.52,8.82,8,2020
2020-08-25,Northern,Himachal Pradesh,195.43,189.94,9809.02,0.0,0.0,15.65,15.65,211.08,8,2020
2020-08-25,Northern,Jammu And Kashmir,63.43,70.97,3535.0,0.0,0.0,0.0,0.0,63.43,8,2020
2020-08-25,Northern,Ladakh,1.98,0.96,89.0,0.0,0.0,0.0,0.0,1.98,8,2020
2020-08-25,Northern,Punjab,96.19,97.29,6776.3,0.0,2.57,1.8,4.37,100.56,8,2020
2020-08-25,Northern,Rajasthan,115.1,155.51,12434.13,20.92,17.3,0.85,39.07,154.17,8,2020
2020-08-25,Northern,Uttar Pradesh,370.19,368.83,24843.74,0.0,5.36,0.0,5.36,375.55,8,2020
2020-08-25,Northern,Uttarakhand,57.63,69.85,4206.35,0.0,0.64,0.0,0.64,58.27,8,2020
2020-08-25,Southern,Andhra Pradesh,141.79,172.9,18135.34,19.06,14.92,0.0,33.98,175.76999999999998,8,2020
2020-08-25,Southern,Karnataka,70.36,126.85,14029.4,27.66,39.38,14.55,81.59,151.95,8,2020
2020-08-25,Southern,Kerala,20.16,14.98,2550.04,0.26,0.39,0.0,0.65,20.81,8,2020
2020-08-25,Southern,Puducherry,0.66,0.65,32.5,0.0,0.0,0.0,0.0,0.66,8,2020
2020-08-25,Southern,Tamil Nadu,203.86,234.78,18607.08,22.75,18.3,0.0,41.05,244.91000000000005,8,2020
2020-08-25,Southern,Telangana,168.53,120.54,9438.1,0.54,20.24,0.0,20.779999999999998,189.31,8,2020
2020-08-25,Western,Chhatisgarh,391.84,302.42,24048.0,18.85,8.260000000000002,0.0,27.110000000000003,391.84,8,2020
2020-08-25,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-08-25,Western,Gujarat,174.20000000000002,276.31,26213.41,107.67,10.08,0.0,117.75,291.95000000000005,8,2020
2020-08-25,Western,Madhya Pradesh,343.76,292.89,23385.0,22.8,9.87,0.5,33.17,376.93,8,2020
2020-08-25,Western,Maharashtra,251.63,356.99,32620.08,32.2,5.8,0.0,38.0,289.63,8,2020
2020-08-26,Eastern,Andaman And Nicobar Islands,0.36,0.42,40.05,0.0,0.0,0.0,0.0,0.36,8,2020
2020-08-26,Eastern,Bihar,92.53,106.29,6390.0,0.0,0.0,0.42,0.42,92.95,8,2020
2020-08-26,Eastern,Jharkhand,84.16,82.57000000000001,4670.0,0.0,0.0,0.0,0.0,84.16,8,2020
2020-08-26,Eastern,Odisha,171.35,128.43,11942.25,0.0,0.0,1.08,1.08,172.43,8,2020
2020-08-26,Eastern,Sikkim,53.760000000000005,49.16,2169.0,0.0,0.0,0.0,0.0,53.760000000000005,8,2020
2020-08-26,Eastern,West Bengal,198.47,195.85,15586.2,0.0,0.0,2.88,2.88,201.35,8,2020
2020-08-26,North Eastern,Arunachal Pradesh,12.989999999999998,17.55,815.0,0.0,0.0,0.0,0.0,12.989999999999998,8,2020
2020-08-26,North Eastern,Assam,13.4,21.54,1720.36,0.0,0.0,0.0,0.0,13.4,8,2020
2020-08-26,North Eastern,Manipur,2.54,2.1,141.0,0.0,0.0,0.0,0.0,2.54,8,2020
2020-08-26,North Eastern,Meghalaya,4.95,4.58,322.0,0.0,0.0,0.0,0.0,4.95,8,2020
2020-08-26,North Eastern,Mizoram,0.48,0.87,60.0,0.0,0.0,0.0,0.0,0.48,8,2020
2020-08-26,North Eastern,Nagaland,1.21,1.55,75.0,0.0,0.0,0.0,0.0,1.21,8,2020
2020-08-26,North Eastern,Tripura,21.09,18.44,1132.1,0.0,0.0,0.0,0.0,21.09,8,2020
2020-08-26,Northern,Delhi,13.12,16.509999999999998,2208.4,0.0,0.0,1.1,1.1,14.22,8,2020
2020-08-26,Northern,Haryana,7.5,67.7,5761.59,0.0,0.12,0.5,0.62,8.12,8,2020
2020-08-26,Northern,Himachal Pradesh,195.23,189.94,9809.02,0.0,0.0,15.77,15.77,211.0,8,2020
2020-08-26,Northern,Jammu And Kashmir,66.13,70.97,3535.0,0.0,0.0,0.0,0.0,66.13,8,2020
2020-08-26,Northern,Ladakh,1.97,0.96,89.0,0.0,0.0,0.0,0.0,1.97,8,2020
2020-08-26,Northern,Punjab,105.64,97.29,6776.3,0.0,2.12,3.32,5.4399999999999995,111.08,8,2020
2020-08-26,Northern,Rajasthan,108.14,155.51,12434.13,46.27,20.78,0.65,67.70000000000002,175.84,8,2020
2020-08-26,Northern,Uttar Pradesh,378.36,368.83,24843.74,0.0,3.57,0.0,3.57,381.93,8,2020
2020-08-26,Northern,Uttarakhand,58.75,69.85,4206.35,0.0,0.72,0.0,0.72,59.47,8,2020
2020-08-26,Southern,Andhra Pradesh,151.44,172.9,18135.34,17.21,11.47,0.0,28.68,180.12,8,2020
2020-08-26,Southern,Karnataka,84.17999999999999,126.85,14029.4,18.4,40.23,10.44,69.07,153.25,8,2020
2020-08-26,Southern,Kerala,20.88,14.98,2550.04,0.28,0.36,0.0,0.64,21.52,8,2020
2020-08-26,Southern,Puducherry,0.66,0.65,32.5,0.0,0.0,0.0,0.0,0.66,8,2020
2020-08-26,Southern,Tamil Nadu,220.05,234.78,18607.08,15.14,15.8,0.0,30.94,250.99,8,2020
2020-08-26,Southern,Telangana,172.99,120.54,9438.1,0.48,14.19,0.0,14.67,187.66,8,2020
2020-08-26,Western,Chhatisgarh,396.72,302.42,24048.0,18.85,8.260000000000002,0.0,27.110000000000003,396.72,8,2020
2020-08-26,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-08-26,Western,Gujarat,188.93,279.81,26213.41,87.57,11.24,0.0,98.80999999999999,287.74,8,2020
2020-08-26,Western,Madhya Pradesh,349.22,288.81,23385.0,15.1,8.46,0.4,23.96,373.18,8,2020
2020-08-26,Western,Maharashtra,265.84,356.99,32620.08,21.9,6.6,0.0,28.5,294.34,8,2020
2020-08-27,Eastern,Andaman And Nicobar Islands,0.36,0.42,40.05,0.0,0.0,0.0,0.0,0.36,8,2020
2020-08-27,Eastern,Bihar,89.26,106.29,6390.0,0.0,0.0,0.4,0.4,89.66000000000001,8,2020
2020-08-27,Eastern,Jharkhand,84.12,82.57000000000001,4670.0,0.0,0.0,0.0,0.0,84.12,8,2020
2020-08-27,Eastern,Odisha,169.84,128.43,11942.25,0.0,0.0,1.08,1.08,170.92000000000002,8,2020
2020-08-27,Eastern,Sikkim,53.56,49.16,2169.0,0.0,0.0,0.0,0.0,53.56,8,2020
2020-08-27,Eastern,West Bengal,190.44,195.85,15586.2,0.0,0.0,2.88,2.88,193.32,8,2020
2020-08-27,North Eastern,Arunachal Pradesh,9.97,17.55,815.0,0.0,0.0,0.0,0.0,9.97,8,2020
2020-08-27,North Eastern,Assam,13.05,21.54,1720.36,0.0,0.0,0.0,0.0,13.05,8,2020
2020-08-27,North Eastern,Manipur,2.52,2.1,141.0,0.0,0.0,0.0,0.0,2.52,8,2020
2020-08-27,North Eastern,Meghalaya,4.18,4.58,322.0,0.0,0.0,0.0,0.0,4.18,8,2020
2020-08-27,North Eastern,Mizoram,0.48,0.87,60.0,0.0,0.0,0.0,0.0,0.48,8,2020
2020-08-27,North Eastern,Nagaland,1.22,1.55,75.0,0.0,0.0,0.0,0.0,1.22,8,2020
2020-08-27,North Eastern,Tripura,21.08,18.44,1132.1,0.0,0.0,0.0,0.0,21.08,8,2020
2020-08-27,Northern,Delhi,13.34,16.509999999999998,2208.4,0.0,0.0,0.82,0.82,14.16,8,2020
2020-08-27,Northern,Haryana,6.92,67.7,5761.59,0.0,0.15,0.64,0.79,7.71,8,2020
2020-08-27,Northern,Himachal Pradesh,192.39,189.94,9809.02,0.0,0.0,15.54,15.54,207.93,8,2020
2020-08-27,Northern,Jammu And Kashmir,62.510000000000005,70.97,3535.0,0.0,0.0,0.0,0.0,62.510000000000005,8,2020
2020-08-27,Northern,Ladakh,1.99,0.96,89.0,0.0,0.0,0.0,0.0,1.99,8,2020
2020-08-27,Northern,Punjab,102.19,97.29,6776.3,0.0,2.96,1.8,4.76,106.95,8,2020
2020-08-27,Northern,Rajasthan,124.36,155.51,12434.13,17.51,20.33,0.74,38.580000000000005,162.94,8,2020
2020-08-27,Northern,Uttar Pradesh,365.53,368.83,24843.74,0.0,3.82,0.0,3.82,369.35,8,2020
2020-08-27,Northern,Uttarakhand,63.31,69.85,4206.35,0.0,0.42,0.0,0.42,63.73,8,2020
2020-08-27,Southern,Andhra Pradesh,145.88,172.9,18135.34,22.62,12.15,0.0,34.77,180.65,8,2020
2020-08-27,Southern,Karnataka,80.19,132.41,14029.4,27.66,37.58,9.97,75.21,155.39999999999998,8,2020
2020-08-27,Southern,Kerala,19.82,14.98,2550.04,0.53,0.38,0.0,0.91,20.73,8,2020
2020-08-27,Southern,Puducherry,0.66,0.65,32.5,0.0,0.0,0.0,0.0,0.66,8,2020
2020-08-27,Southern,Tamil Nadu,211.45,234.78,18607.08,40.5,21.6,0.0,62.1,273.55,8,2020
2020-08-27,Southern,Telangana,161.68,120.54,9438.1,0.6,8.82,0.0,9.42,171.1,8,2020
2020-08-27,Western,Chhatisgarh,396.16,302.42,24048.0,18.85,8.260000000000002,0.0,27.110000000000003,396.16,8,2020
2020-08-27,Western,Goa,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8,2020
2020-08-27,Western,Gujarat,231.57,279.81,26213.41,60.54,10.44,0.0,70.98,302.55,8,2020
2020-08-27,Western,Madhya Pradesh,338.21,288.81,23385.0,15.1,7.8,0.4,23.299999999999997,361.51,8,2020
2020-08-27,Western,Maharashtra,415.51,366.39,32620.08,26.6,4.6,0.0,31.200000000000003,446.71,8,2020
2020-08-28,Eastern,Andaman And Nicobar Islands,0.36,0.42,40.05,0.0,0.0,0.0,0.0,0.36,8,2020
2020-08-28,Eastern,Bihar,90.13,106.29,6390.0,0.0,0.0,0.6,0.6,90.73,8,2020
2020-08-28,Eastern,Jharkhand,84.99,82.57000000000001,4670.0,0.0,0.0,0.0,0.0,84.99,8,2020
2020-08-28,Eastern,Odisha,174.38,128.43,11942.25,0.0,0.0,1.09,1.09,175.47,8,2020
2020-08-28,Eastern,Sikkim,53.66,49.16,2169.0,0.0,0.0,0.0,0.0,53.66,8,2020
2020-08-28,Eastern,West Bengal,200.13,195.85,15586.2,0.0,0.0,2.88,2.88,203.01,8,2020
2020-08-28,North Eastern,Arunachal Pradesh,12.11,17.55,815.0,0.0,0.0,0.0,0.0,12.11,8,2020
2020-08-28,North Eastern,Assam,13.38,22.09,1720.36,0.0,0.0,0.0,0.0,13.38,8,2020
2020-08-28,North Eastern,Manipur,2.52,2.1,141.0,0.0,0.0,0.0,0.0,2.52,8,2020
2020-08-28,North Eastern,Meghalaya,4.88,4.58,322.0,0.0,0.0,0.0,0.0,4.88,8,2020
2020-08-28,North Eastern,Mizoram,0.49,0.87,60.0,0.0,0.0,0.0,0.0,0.49,8,2020
2020-08-28,North Eastern,Nagaland,1.21,1.55,75.0,0.0,0.0,0.0,0.0,1.21,8,2020
2020-08-28,North Eastern,Tripura,21.41,18.44,1132.1,0.0,0.0,0.0,0.0,21.41,8,2020
2020-08-28,Northern,Delhi,13.21,16.509999999999998,2208.4,0.0,0.0,0.99,0.99,14.2,8,2020
2020-08-28,Northern,Haryana,11.14,67.7,5761.59,0.0,0.15,0.62,0.77,11.91,8,2020
2020-08-28,Northern,Himachal Pradesh,193.93,189.94,9809.02,0.0,0.0,13.31,13.31,207.24,8,2020
